rungroup	entry	fold
rg05_theta12p495_foilpm3	193149	0
rg05_theta12p495_foilpm3	193159	0
rg05_theta12p495_foilpm3	193163	0
rg05_theta12p495_foilpm3	193176	0
rg05_theta12p495_foilpm3	193181	2
rg05_theta12p495_foilpm3	193188	0
rg05_theta12p495_foilpm3	193208	0
rg05_theta12p495_foilpm3	193212	0
rg05_theta12p495_foilpm3	193222	1
rg05_theta12p495_foilpm3	193224	2
rg05_theta12p495_foilpm3	193227	1
rg05_theta12p495_foilpm3	193232	1
rg05_theta12p495_foilpm3	193237	1
rg05_theta12p495_foilpm3	193249	1
rg05_theta12p495_foilpm3	193259	1
rg05_theta12p495_foilpm3	193263	1
rg05_theta12p495_foilpm3	193285	2
rg05_theta12p495_foilpm3	193320	1
rg05_theta12p495_foilpm3	193322	1
rg05_theta12p495_foilpm3	193366	1
rg05_theta12p495_foilpm3	193374	1
rg05_theta12p495_foilpm3	193385	0
rg05_theta12p495_foilpm3	193411	0
rg05_theta12p495_foilpm3	193416	0
rg05_theta12p495_foilpm3	193425	2
rg05_theta12p495_foilpm3	193428	0
rg05_theta12p495_foilpm3	193432	2
rg05_theta12p495_foilpm3	193437	2
rg05_theta12p495_foilpm3	193451	2
rg05_theta12p495_foilpm3	193454	0
rg05_theta12p495_foilpm3	193503	2
rg05_theta12p495_foilpm3	193506	1
rg05_theta12p495_foilpm3	193531	0
rg05_theta12p495_foilpm3	193533	0
rg05_theta12p495_foilpm3	193585	2
rg05_theta12p495_foilpm3	193586	1
rg05_theta12p495_foilpm3	193588	2
rg05_theta12p495_foilpm3	193594	1
rg05_theta12p495_foilpm3	193599	1
rg05_theta12p495_foilpm3	193605	2
rg05_theta12p495_foilpm3	193608	1
rg05_theta12p495_foilpm3	193612	2
rg05_theta12p495_foilpm3	193625	0
rg05_theta12p495_foilpm3	193630	1
rg05_theta12p495_foilpm3	193633	0
rg05_theta12p495_foilpm3	193649	1
rg05_theta12p495_foilpm3	193658	0
rg05_theta12p495_foilpm3	193659	1
rg05_theta12p495_foilpm3	193672	1
rg05_theta12p495_foilpm3	193678	0
rg05_theta12p495_foilpm3	193701	0
rg05_theta12p495_foilpm3	193709	0
rg05_theta12p495_foilpm3	193712	0
rg05_theta12p495_foilpm3	193715	0
rg05_theta12p495_foilpm3	193727	1
rg05_theta12p495_foilpm3	193737	2
rg05_theta12p495_foilpm3	193779	2
rg05_theta12p495_foilpm3	193786	2
rg05_theta12p495_foilpm3	193789	0
rg05_theta12p495_foilpm3	193791	2
rg05_theta12p495_foilpm3	193794	0
rg05_theta12p495_foilpm3	193816	1
rg05_theta12p495_foilpm3	193820	0
rg05_theta12p495_foilpm3	193822	2
rg05_theta12p495_foilpm3	193832	1
rg05_theta12p495_foilpm3	193837	2
rg05_theta12p495_foilpm3	193849	2
rg05_theta12p495_foilpm3	193851	1
rg05_theta12p495_foilpm3	193862	0
rg05_theta12p495_foilpm3	193869	0
rg05_theta12p495_foilpm3	193879	1
rg05_theta12p495_foilpm3	193883	0
rg05_theta12p495_foilpm3	193889	2
rg05_theta12p495_foilpm3	193910	0
rg05_theta12p495_foilpm3	193911	0
rg05_theta12p495_foilpm3	193914	2
rg05_theta12p495_foilpm3	193924	1
rg05_theta12p495_foilpm3	193925	0
rg05_theta12p495_foilpm3	193932	0
rg05_theta12p495_foilpm3	193949	0
rg05_theta12p495_foilpm3	193967	0
rg05_theta12p495_foilpm3	193969	0
rg05_theta12p495_foilpm3	193975	2
rg05_theta12p495_foilpm3	193985	0
rg05_theta12p495_foilpm3	193993	1
rg05_theta12p495_foilpm3	193996	0
rg05_theta12p495_foilpm3	194001	2
rg05_theta12p495_foilpm3	194014	2
rg05_theta12p495_foilpm3	194020	2
rg05_theta12p495_foilpm3	194026	2
rg05_theta12p495_foilpm3	194032	2
rg05_theta12p495_foilpm3	194038	0
rg05_theta12p495_foilpm3	194064	2
rg05_theta12p495_foilpm3	194081	0
rg05_theta12p495_foilpm3	194084	1
rg05_theta12p495_foilpm3	194117	2
rg05_theta12p495_foilpm3	194126	1
rg05_theta12p495_foilpm3	194142	0
rg05_theta12p495_foilpm3	194145	1
rg05_theta12p495_foilpm3	194158	0
rg05_theta12p495_foilpm3	194180	2
rg05_theta12p495_foilpm3	194181	1
rg05_theta12p495_foilpm3	194187	0
rg05_theta12p495_foilpm3	194192	1
rg05_theta12p495_foilpm3	194195	0
rg05_theta12p495_foilpm3	194198	2
rg05_theta12p495_foilpm3	194202	0
rg05_theta12p495_foilpm3	194212	2
rg05_theta12p495_foilpm3	194229	0
rg05_theta12p495_foilpm3	194248	2
rg05_theta12p495_foilpm3	194249	2
rg05_theta12p495_foilpm3	194253	1
rg05_theta12p495_foilpm3	194258	2
rg05_theta12p495_foilpm3	194275	1
rg05_theta12p495_foilpm3	194279	0
rg05_theta12p495_foilpm3	194292	0
rg05_theta12p495_foilpm3	194311	0
rg05_theta12p495_foilpm3	194316	2
rg05_theta12p495_foilpm3	194331	2
rg05_theta12p495_foilpm3	194342	2
rg05_theta12p495_foilpm3	194343	1
rg05_theta12p495_foilpm3	194357	2
rg05_theta12p495_foilpm3	194359	1
rg05_theta12p495_foilpm3	194378	2
rg05_theta12p495_foilpm3	194381	2
rg05_theta12p495_foilpm3	194404	1
rg05_theta12p495_foilpm3	194405	0
rg05_theta12p495_foilpm3	194418	0
rg05_theta12p495_foilpm3	194426	2
rg05_theta12p495_foilpm3	194432	1
rg05_theta12p495_foilpm3	194436	2
rg05_theta12p495_foilpm3	194444	2
rg05_theta12p495_foilpm3	194456	0
rg05_theta12p495_foilpm3	194490	0
rg05_theta12p495_foilpm3	194491	2
rg05_theta12p495_foilpm3	194547	2
rg05_theta12p495_foilpm3	194566	2
rg05_theta12p495_foilpm3	194575	0
rg05_theta12p495_foilpm3	194598	2
rg05_theta12p495_foilpm3	194626	0
rg05_theta12p495_foilpm3	194651	1
rg05_theta12p495_foilpm3	194653	2
rg05_theta12p495_foilpm3	194654	1
rg05_theta12p495_foilpm3	194664	0
rg05_theta12p495_foilpm3	194694	0
rg05_theta12p495_foilpm3	194707	0
rg05_theta12p495_foilpm3	194710	1
rg05_theta12p495_foilpm3	194729	0
rg05_theta12p495_foilpm3	194738	1
rg05_theta12p495_foilpm3	194750	0
rg05_theta12p495_foilpm3	194756	2
rg05_theta12p495_foilpm3	194769	1
rg05_theta12p495_foilpm3	194782	0
rg05_theta12p495_foilpm3	194791	1
rg05_theta12p495_foilpm3	194792	2
rg05_theta12p495_foilpm3	194795	1
rg05_theta12p495_foilpm3	194822	1
rg05_theta12p495_foilpm3	194823	1
rg05_theta12p495_foilpm3	194826	2
rg05_theta12p495_foilpm3	194835	1
rg05_theta12p495_foilpm3	194842	0
rg05_theta12p495_foilpm3	194850	0
rg05_theta12p495_foilpm3	194854	1
rg05_theta12p495_foilpm3	194855	0
rg05_theta12p495_foilpm3	194878	1
rg05_theta12p495_foilpm3	194896	1
rg05_theta12p495_foilpm3	194898	2
rg05_theta12p495_foilpm3	194925	1
rg05_theta12p495_foilpm3	194930	0
rg05_theta12p495_foilpm3	194935	0
rg05_theta12p495_foilpm3	194938	2
rg05_theta12p495_foilpm3	194944	2
rg05_theta12p495_foilpm3	194957	0
rg05_theta12p495_foilpm3	194975	1
rg05_theta12p495_foilpm3	194977	1
rg05_theta12p495_foilpm3	194989	2
rg05_theta12p495_foilpm3	195017	2
rg05_theta12p495_foilpm3	195019	0
rg05_theta12p495_foilpm3	195020	0
rg05_theta12p495_foilpm3	195032	0
rg05_theta12p495_foilpm3	195036	0
rg05_theta12p495_foilpm3	195064	2
rg05_theta12p495_foilpm3	195092	2
rg05_theta12p495_foilpm3	195124	0
rg05_theta12p495_foilpm3	195126	2
rg05_theta12p495_foilpm3	195128	0
rg05_theta12p495_foilpm3	195134	1
rg05_theta12p495_foilpm3	195155	1
rg05_theta12p495_foilpm3	195161	2
rg05_theta12p495_foilpm3	195181	0
rg05_theta12p495_foilpm3	195190	1
rg05_theta12p495_foilpm3	195191	1
rg05_theta12p495_foilpm3	195215	0
rg05_theta12p495_foilpm3	195241	2
rg05_theta12p495_foilpm3	195258	1
rg05_theta12p495_foilpm3	195272	2
rg05_theta12p495_foilpm3	195280	0
rg05_theta12p495_foilpm3	195284	0
rg05_theta12p495_foilpm3	195305	2
rg05_theta12p495_foilpm3	195306	2
rg05_theta12p495_foilpm3	195308	2
rg05_theta12p495_foilpm3	195312	1
rg05_theta12p495_foilpm3	195317	2
rg05_theta12p495_foilpm3	195321	2
rg05_theta12p495_foilpm3	195334	0
rg05_theta12p495_foilpm3	195336	2
rg05_theta12p495_foilpm3	195349	2
rg05_theta12p495_foilpm3	195364	2
rg05_theta12p495_foilpm3	195426	0
rg05_theta12p495_foilpm3	195430	2
rg05_theta12p495_foilpm3	195441	0
rg05_theta12p495_foilpm3	195448	2
rg05_theta12p495_foilpm3	195463	2
rg05_theta12p495_foilpm3	195468	1
rg05_theta12p495_foilpm3	195489	1
rg05_theta12p495_foilpm3	195493	2
rg05_theta12p495_foilpm3	195507	1
rg05_theta12p495_foilpm3	195516	1
rg05_theta12p495_foilpm3	195520	0
rg05_theta12p495_foilpm3	195521	0
rg05_theta12p495_foilpm3	195544	0
rg05_theta12p495_foilpm3	195561	0
rg05_theta12p495_foilpm3	195584	1
rg05_theta12p495_foilpm3	195586	2
rg05_theta12p495_foilpm3	195587	2
rg05_theta12p495_foilpm3	195591	0
rg05_theta12p495_foilpm3	195597	0
rg05_theta12p495_foilpm3	195604	1
rg05_theta12p495_foilpm3	195623	0
rg05_theta12p495_foilpm3	195627	2
rg05_theta12p495_foilpm3	195634	1
rg05_theta12p495_foilpm3	195644	0
rg05_theta12p495_foilpm3	195667	2
rg05_theta12p495_foilpm3	195671	1
rg05_theta12p495_foilpm3	195683	2
rg05_theta12p495_foilpm3	195690	0
rg05_theta12p495_foilpm3	195691	1
rg05_theta12p495_foilpm3	195693	2
rg05_theta12p495_foilpm3	195715	1
rg05_theta12p495_foilpm3	195729	0
rg05_theta12p495_foilpm3	195734	0
rg05_theta12p495_foilpm3	195742	0
rg05_theta12p495_foilpm3	195746	1
rg05_theta12p495_foilpm3	195749	2
rg05_theta12p495_foilpm3	195760	2
rg05_theta12p495_foilpm3	195762	2
rg05_theta12p495_foilpm3	195796	1
rg05_theta12p495_foilpm3	195802	0
rg05_theta12p495_foilpm3	195820	0
rg05_theta12p495_foilpm3	195821	1
rg05_theta12p495_foilpm3	195843	2
rg05_theta12p495_foilpm3	195855	0
rg05_theta12p495_foilpm3	195860	1
rg05_theta12p495_foilpm3	195869	0
rg05_theta12p495_foilpm3	195874	0
rg05_theta12p495_foilpm3	195879	1
rg05_theta12p495_foilpm3	195884	2
rg05_theta12p495_foilpm3	195891	2
rg05_theta12p495_foilpm3	195893	1
rg05_theta12p495_foilpm3	195948	1
rg05_theta12p495_foilpm3	195952	0
rg05_theta12p495_foilpm3	195958	0
rg05_theta12p495_foilpm3	195963	0
rg05_theta12p495_foilpm3	195965	0
rg05_theta12p495_foilpm3	195966	0
rg05_theta12p495_foilpm3	195972	1
rg05_theta12p495_foilpm3	195978	2
rg05_theta12p495_foilpm3	195989	1
rg05_theta12p495_foilpm3	195992	0
rg05_theta12p495_foilpm3	195998	0
rg05_theta12p495_foilpm3	196002	2
rg05_theta12p495_foilpm3	196004	0
rg05_theta12p495_foilpm3	196020	1
rg05_theta12p495_foilpm3	196026	1
rg05_theta12p495_foilpm3	196033	1
rg05_theta12p495_foilpm3	196039	0
rg05_theta12p495_foilpm3	196040	1
rg05_theta12p495_foilpm3	196051	1
rg05_theta12p495_foilpm3	196052	1
rg05_theta12p495_foilpm3	196075	1
rg05_theta12p495_foilpm3	196080	0
rg05_theta12p495_foilpm3	196089	2
rg05_theta12p495_foilpm3	196109	0
rg05_theta12p495_foilpm3	196134	0
rg05_theta12p495_foilpm3	196138	0
rg05_theta12p495_foilpm3	196141	0
rg05_theta12p495_foilpm3	196150	1
rg05_theta12p495_foilpm3	196160	1
rg05_theta12p495_foilpm3	196172	1
rg05_theta12p495_foilpm3	196179	2
rg05_theta12p495_foilpm3	196183	2
rg05_theta12p495_foilpm3	196198	2
rg05_theta12p495_foilpm3	196217	0
rg05_theta12p495_foilpm3	196224	2
rg05_theta12p495_foilpm3	196226	0
rg05_theta12p495_foilpm3	196230	1
rg05_theta12p495_foilpm3	196250	1
rg05_theta12p495_foilpm3	196265	2
rg05_theta12p495_foilpm3	196289	0
rg05_theta12p495_foilpm3	196291	1
rg05_theta12p495_foilpm3	196307	2
rg05_theta12p495_foilpm3	196315	0
rg05_theta12p495_foilpm3	196316	1
rg05_theta12p495_foilpm3	196321	1
rg05_theta12p495_foilpm3	196343	2
rg05_theta12p495_foilpm3	196352	0
rg05_theta12p495_foilpm3	196355	2
rg05_theta12p495_foilpm3	196359	1
rg05_theta12p495_foilpm3	196368	2
rg05_theta12p495_foilpm3	196369	2
rg05_theta12p495_foilpm3	196379	0
rg05_theta12p495_foilpm3	196389	2
rg05_theta12p495_foilpm3	196391	1
rg05_theta12p495_foilpm3	196408	0
rg05_theta12p495_foilpm3	196412	1
rg05_theta12p495_foilpm3	196413	2
rg05_theta12p495_foilpm3	196415	1
rg05_theta12p495_foilpm3	196448	0
rg05_theta12p495_foilpm3	196451	2
rg05_theta12p495_foilpm3	196458	1
rg05_theta12p495_foilpm3	196475	2
rg05_theta12p495_foilpm3	196486	0
rg05_theta12p495_foilpm3	196492	2
rg05_theta12p495_foilpm3	196493	1
rg05_theta12p495_foilpm3	196507	0
rg05_theta12p495_foilpm3	196536	0
rg05_theta12p495_foilpm3	196544	0
rg05_theta12p495_foilpm3	196546	2
rg05_theta12p495_foilpm3	196575	0
rg05_theta12p495_foilpm3	196597	0
rg05_theta12p495_foilpm3	196600	1
rg05_theta12p495_foilpm3	196607	1
rg05_theta12p495_foilpm3	196610	0
rg05_theta12p495_foilpm3	196638	1
rg05_theta12p495_foilpm3	196640	0
rg05_theta12p495_foilpm3	196652	1
rg05_theta12p495_foilpm3	196664	0
rg05_theta12p495_foilpm3	196684	1
rg05_theta12p495_foilpm3	196688	1
rg05_theta12p495_foilpm3	196696	1
rg05_theta12p495_foilpm3	196706	0
rg05_theta12p495_foilpm3	196763	1
rg05_theta12p495_foilpm3	196775	0
rg05_theta12p495_foilpm3	196788	2
rg05_theta12p495_foilpm3	196809	2
rg05_theta12p495_foilpm3	196814	0
rg05_theta12p495_foilpm3	196819	2
rg05_theta12p495_foilpm3	196822	1
rg05_theta12p495_foilpm3	196837	0
rg05_theta12p495_foilpm3	196841	1
rg05_theta12p495_foilpm3	196856	2
rg05_theta12p495_foilpm3	196871	1
rg05_theta12p495_foilpm3	196888	0
rg05_theta12p495_foilpm3	196891	0
rg05_theta12p495_foilpm3	196897	1
rg05_theta12p495_foilpm3	196900	1
rg05_theta12p495_foilpm3	196919	2
rg05_theta12p495_foilpm3	196924	2
rg05_theta12p495_foilpm3	196926	1
rg05_theta12p495_foilpm3	196943	2
rg05_theta12p495_foilpm3	196975	0
rg05_theta12p495_foilpm3	196987	2
rg05_theta12p495_foilpm3	196988	0
rg05_theta12p495_foilpm3	197067	1
rg05_theta12p495_foilpm3	197090	2
rg05_theta12p495_foilpm3	197091	2
rg05_theta12p495_foilpm3	197095	0
rg05_theta12p495_foilpm3	197112	0
rg05_theta12p495_foilpm3	197123	1
rg05_theta12p495_foilpm3	197147	2
rg05_theta12p495_foilpm3	197174	2
rg05_theta12p495_foilpm3	197175	0
rg05_theta12p495_foilpm3	197177	1
rg05_theta12p495_foilpm3	197179	2
rg05_theta12p495_foilpm3	197185	2
rg05_theta12p495_foilpm3	197187	0
rg05_theta12p495_foilpm3	197200	1
rg05_theta12p495_foilpm3	197206	2
rg05_theta12p495_foilpm3	197220	0
rg05_theta12p495_foilpm3	197225	0
rg05_theta12p495_foilpm3	197243	1
rg05_theta12p495_foilpm3	197256	2
rg05_theta12p495_foilpm3	197258	2
rg05_theta12p495_foilpm3	197263	2
rg05_theta12p495_foilpm3	197268	0
rg05_theta12p495_foilpm3	197277	1
rg05_theta12p495_foilpm3	197284	1
rg05_theta12p495_foilpm3	197301	2
rg05_theta12p495_foilpm3	197322	2
rg05_theta12p495_foilpm3	197331	2
rg05_theta12p495_foilpm3	197340	0
rg05_theta12p495_foilpm3	197346	1
rg05_theta12p495_foilpm3	197347	0
rg05_theta12p495_foilpm3	197355	1
rg05_theta12p495_foilpm3	197368	0
rg05_theta12p495_foilpm3	197386	2
rg05_theta12p495_foilpm3	197391	2
rg05_theta12p495_foilpm3	197392	0
rg05_theta12p495_foilpm3	197411	0
rg05_theta12p495_foilpm3	197441	1
rg05_theta12p495_foilpm3	197459	1
rg05_theta12p495_foilpm3	197461	2
rg05_theta12p495_foilpm3	197471	2
rg05_theta12p495_foilpm3	197474	1
rg05_theta12p495_foilpm3	197521	2
rg05_theta12p495_foilpm3	197531	2
rg05_theta12p495_foilpm3	197549	1
rg05_theta12p495_foilpm3	197573	0
rg05_theta12p495_foilpm3	197585	1
rg05_theta12p495_foilpm3	197594	1
rg05_theta12p495_foilpm3	197597	2
rg05_theta12p495_foilpm3	197599	2
rg05_theta12p495_foilpm3	197604	1
rg05_theta12p495_foilpm3	197608	2
rg05_theta12p495_foilpm3	197610	1
rg05_theta12p495_foilpm3	197615	1
rg05_theta12p495_foilpm3	197616	2
rg05_theta12p495_foilpm3	197630	2
rg05_theta12p495_foilpm3	197631	1
rg05_theta12p495_foilpm3	197646	1
rg05_theta12p495_foilpm3	197649	0
rg05_theta12p495_foilpm3	197662	2
rg05_theta12p495_foilpm3	197670	0
rg05_theta12p495_foilpm3	197685	2
rg05_theta12p495_foilpm3	197700	0
rg05_theta12p495_foilpm3	197703	0
rg05_theta12p495_foilpm3	197707	0
rg05_theta12p495_foilpm3	197729	0
rg05_theta12p495_foilpm3	197733	0
rg05_theta12p495_foilpm3	197770	2
rg05_theta12p495_foilpm3	197772	0
rg05_theta12p495_foilpm3	197777	1
rg05_theta12p495_foilpm3	197787	0
rg05_theta12p495_foilpm3	197809	0
rg05_theta12p495_foilpm3	197810	0
rg05_theta12p495_foilpm3	197815	0
rg05_theta12p495_foilpm3	197816	1
rg05_theta12p495_foilpm3	197829	0
rg05_theta12p495_foilpm3	197832	2
rg05_theta12p495_foilpm3	197841	1
rg05_theta12p495_foilpm3	197842	1
rg05_theta12p495_foilpm3	197845	2
rg05_theta12p495_foilpm3	197851	2
rg05_theta12p495_foilpm3	197853	1
rg05_theta12p495_foilpm3	197855	2
rg05_theta12p495_foilpm3	197871	2
rg05_theta12p495_foilpm3	197882	1
rg05_theta12p495_foilpm3	197907	0
rg05_theta12p495_foilpm3	197909	2
rg05_theta12p495_foilpm3	197914	1
rg05_theta12p495_foilpm3	197916	1
rg05_theta12p495_foilpm3	197932	0
rg05_theta12p495_foilpm3	197935	0
rg05_theta12p495_foilpm3	197946	2
rg05_theta12p495_foilpm3	197955	2
rg05_theta12p495_foilpm3	197956	0
rg05_theta12p495_foilpm3	197960	0
rg05_theta12p495_foilpm3	197965	2
rg05_theta12p495_foilpm3	197969	2
rg05_theta12p495_foilpm3	197980	0
rg05_theta12p495_foilpm3	198002	1
rg05_theta12p495_foilpm3	198005	0
rg05_theta12p495_foilpm3	198014	2
rg05_theta12p495_foilpm3	198017	2
rg05_theta12p495_foilpm3	198025	0
rg05_theta12p495_foilpm3	198066	1
rg05_theta12p495_foilpm3	198072	0
rg05_theta12p495_foilpm3	198077	2
rg05_theta12p495_foilpm3	198107	2
rg05_theta12p495_foilpm3	198111	1
rg05_theta12p495_foilpm3	198114	1
rg05_theta12p495_foilpm3	198115	0
rg05_theta12p495_foilpm3	198125	1
rg05_theta12p495_foilpm3	198131	2
rg05_theta12p495_foilpm3	198132	2
rg05_theta12p495_foilpm3	198144	0
rg05_theta12p495_foilpm3	198162	2
rg05_theta12p495_foilpm3	198165	1
rg05_theta12p495_foilpm3	198182	2
rg05_theta12p495_foilpm3	198187	0
rg05_theta12p495_foilpm3	198198	1
rg05_theta12p495_foilpm3	198211	1
rg05_theta12p495_foilpm3	198214	0
rg05_theta12p495_foilpm3	198232	2
rg05_theta12p495_foilpm3	198250	2
rg05_theta12p495_foilpm3	198252	2
rg05_theta12p495_foilpm3	198263	0
rg05_theta12p495_foilpm3	198284	0
rg05_theta12p495_foilpm3	198308	1
rg05_theta12p495_foilpm3	198312	0
rg05_theta12p495_foilpm3	198351	0
rg05_theta12p495_foilpm3	198359	0
rg05_theta12p495_foilpm3	198372	2
rg05_theta12p495_foilpm3	198374	1
rg05_theta12p495_foilpm3	198386	2
rg05_theta12p495_foilpm3	198402	2
rg05_theta12p495_foilpm3	198414	1
rg05_theta12p495_foilpm3	198421	2
rg05_theta12p495_foilpm3	198447	0
rg05_theta12p495_foilpm3	198459	0
rg05_theta12p495_foilpm3	198462	0
rg05_theta12p495_foilpm3	198477	0
rg05_theta12p495_foilpm3	198505	1
rg05_theta12p495_foilpm3	198508	1
rg05_theta12p495_foilpm3	198516	1
rg05_theta12p495_foilpm3	198523	2
rg05_theta12p495_foilpm3	198534	2
rg05_theta12p495_foilpm3	198557	0
rg05_theta12p495_foilpm3	198580	0
rg05_theta12p495_foilpm3	198582	0
rg05_theta12p495_foilpm3	198585	2
rg05_theta12p495_foilpm3	198591	0
rg05_theta12p495_foilpm3	198594	0
rg05_theta12p495_foilpm3	198605	0
rg05_theta12p495_foilpm3	198610	0
rg05_theta12p495_foilpm3	198618	0
rg05_theta12p495_foilpm3	198622	0
rg05_theta12p495_foilpm3	198629	2
rg05_theta12p495_foilpm3	198676	0
rg05_theta12p495_foilpm3	198678	2
rg05_theta12p495_foilpm3	198683	1
rg05_theta12p495_foilpm3	198687	2
rg05_theta12p495_foilpm3	198706	0
rg05_theta12p495_foilpm3	198748	0
rg05_theta12p495_foilpm3	198749	2
rg05_theta12p495_foilpm3	198757	0
rg05_theta12p495_foilpm3	198764	0
rg05_theta12p495_foilpm3	198779	1
rg05_theta12p495_foilpm3	198786	0
rg05_theta12p495_foilpm3	198787	2
rg05_theta12p495_foilpm3	198804	0
rg05_theta12p495_foilpm3	198813	0
rg05_theta12p495_foilpm3	198826	0
rg05_theta12p495_foilpm3	198845	1
rg05_theta12p495_foilpm3	198858	0
rg05_theta12p495_foilpm3	198866	1
rg05_theta12p495_foilpm3	198868	1
rg05_theta12p495_foilpm3	198886	0
rg05_theta12p495_foilpm3	198898	0
rg05_theta12p495_foilpm3	198909	2
rg05_theta12p495_foilpm3	198914	0
rg05_theta12p495_foilpm3	198917	2
rg05_theta12p495_foilpm3	198943	2
rg05_theta12p495_foilpm3	198953	0
rg05_theta12p495_foilpm3	198958	1
rg05_theta12p495_foilpm3	198962	1
rg05_theta12p495_foilpm3	198970	0
rg05_theta12p495_foilpm3	198974	2
rg05_theta12p495_foilpm3	198980	2
rg05_theta12p495_foilpm3	198989	2
rg05_theta12p495_foilpm3	198990	0
rg05_theta12p495_foilpm3	198999	1
rg05_theta12p495_foilpm3	199005	2
rg05_theta12p495_foilpm3	199026	1
rg05_theta12p495_foilpm3	199034	0
rg05_theta12p495_foilpm3	199037	2
rg05_theta12p495_foilpm3	199046	1
rg05_theta12p495_foilpm3	199072	2
rg05_theta12p495_foilpm3	199081	0
rg05_theta12p495_foilpm3	199082	0
rg05_theta12p495_foilpm3	199106	2
rg05_theta12p495_foilpm3	199118	0
rg05_theta12p495_foilpm3	199124	0
rg05_theta12p495_foilpm3	199125	2
rg05_theta12p495_foilpm3	199126	2
rg05_theta12p495_foilpm3	199144	0
rg05_theta12p495_foilpm3	199149	0
rg05_theta12p495_foilpm3	199150	0
rg05_theta12p495_foilpm3	199159	1
rg05_theta12p495_foilpm3	199160	1
rg05_theta12p495_foilpm3	199176	2
rg05_theta12p495_foilpm3	199178	0
rg05_theta12p495_foilpm3	199180	2
rg05_theta12p495_foilpm3	199185	2
rg05_theta12p495_foilpm3	199190	2
rg05_theta12p495_foilpm3	199223	2
rg05_theta12p495_foilpm3	199233	2
rg05_theta12p495_foilpm3	199249	0
rg05_theta12p495_foilpm3	199259	1
rg05_theta12p495_foilpm3	199265	1
rg05_theta12p495_foilpm3	199266	1
rg05_theta12p495_foilpm3	199273	2
rg05_theta12p495_foilpm3	199324	0
rg05_theta12p495_foilpm3	199326	1
rg05_theta12p495_foilpm3	199360	0
rg06_theta15p195_foilpm8	51	0
rg06_theta15p195_foilpm8	120	1
rg06_theta15p195_foilpm8	131	0
rg06_theta15p195_foilpm8	165	0
rg06_theta15p195_foilpm8	198	2
rg06_theta15p195_foilpm8	214	2
rg06_theta15p195_foilpm8	285	0
rg06_theta15p195_foilpm8	326	0
rg06_theta15p195_foilpm8	382	1
rg06_theta15p195_foilpm8	406	2
rg06_theta15p195_foilpm8	417	2
rg06_theta15p195_foilpm8	433	0
rg06_theta15p195_foilpm8	438	2
rg06_theta15p195_foilpm8	484	2
rg06_theta15p195_foilpm8	543	2
rg06_theta15p195_foilpm8	567	0
rg06_theta15p195_foilpm8	574	2
rg06_theta15p195_foilpm8	583	2
rg06_theta15p195_foilpm8	637	2
rg06_theta15p195_foilpm8	674	2
rg06_theta15p195_foilpm8	689	1
rg06_theta15p195_foilpm8	730	0
rg06_theta15p195_foilpm8	815	0
rg06_theta15p195_foilpm8	818	0
rg06_theta15p195_foilpm8	973	1
rg06_theta15p195_foilpm8	979	2
rg06_theta15p195_foilpm8	1008	2
rg06_theta15p195_foilpm8	1140	0
rg06_theta15p195_foilpm8	1192	1
rg06_theta15p195_foilpm8	1201	0
rg06_theta15p195_foilpm8	1206	2
rg06_theta15p195_foilpm8	1249	2
rg06_theta15p195_foilpm8	1251	0
rg06_theta15p195_foilpm8	1253	1
rg06_theta15p195_foilpm8	1267	1
rg06_theta15p195_foilpm8	1279	1
rg06_theta15p195_foilpm8	1439	1
rg06_theta15p195_foilpm8	1481	1
rg06_theta15p195_foilpm8	1490	2
rg06_theta15p195_foilpm8	1546	1
rg06_theta15p195_foilpm8	1598	2
rg06_theta15p195_foilpm8	1654	2
rg06_theta15p195_foilpm8	1666	2
rg06_theta15p195_foilpm8	1778	1
rg06_theta15p195_foilpm8	1815	0
rg06_theta15p195_foilpm8	1840	2
rg06_theta15p195_foilpm8	1892	0
rg06_theta15p195_foilpm8	1912	1
rg06_theta15p195_foilpm8	1981	0
rg06_theta15p195_foilpm8	2035	2
rg06_theta15p195_foilpm8	2044	1
rg06_theta15p195_foilpm8	2090	0
rg06_theta15p195_foilpm8	2104	1
rg06_theta15p195_foilpm8	2133	2
rg06_theta15p195_foilpm8	2147	0
rg06_theta15p195_foilpm8	2242	2
rg06_theta15p195_foilpm8	2425	1
rg06_theta15p195_foilpm8	2430	2
rg06_theta15p195_foilpm8	2484	0
rg06_theta15p195_foilpm8	2518	1
rg06_theta15p195_foilpm8	2579	0
rg06_theta15p195_foilpm8	2676	0
rg06_theta15p195_foilpm8	2841	1
rg06_theta15p195_foilpm8	2925	1
rg06_theta15p195_foilpm8	3085	2
rg06_theta15p195_foilpm8	3119	2
rg06_theta15p195_foilpm8	3122	0
rg06_theta15p195_foilpm8	3128	1
rg06_theta15p195_foilpm8	3209	1
rg06_theta15p195_foilpm8	3305	0
rg06_theta15p195_foilpm8	3363	1
rg06_theta15p195_foilpm8	3385	1
rg06_theta15p195_foilpm8	3387	1
rg06_theta15p195_foilpm8	3397	0
rg06_theta15p195_foilpm8	3403	1
rg06_theta15p195_foilpm8	3460	0
rg06_theta15p195_foilpm8	3507	2
rg06_theta15p195_foilpm8	3514	0
rg06_theta15p195_foilpm8	3543	1
rg06_theta15p195_foilpm8	3547	1
rg06_theta15p195_foilpm8	3566	2
rg06_theta15p195_foilpm8	3575	1
