pool	level	zfoil	ndel	rungroup	xscol	yscol	n	qa_low
development	hole	-3.0	1	rg04_theta15p195_foilpm3	4	1	9	True
development	hole	-3.0	1	rg04_theta15p195_foilpm3	4	2	30	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	4	3	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	4	4	15	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	4	5	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	4	6	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	5	1	10	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	5	2	23	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	5	3	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	5	4	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	5	6	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	6	2	27	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	6	3	22	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	6	4	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	6	5	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	6	6	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	7	2	12	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	7	3	28	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	7	4	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	7	5	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	7	6	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	8	2	16	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	8	3	23	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	8	4	27	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	8	5	32	False
development	setting	-3.0	1	rg05_theta12p495_foilpm3			1894	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	0	2	23	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	0	3	31	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	0	4	39	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	0	5	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	1	2	24	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	1	3	42	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	1	4	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	1	5	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	1	6	37	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	2	1	23	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	2	2	42	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	2	4	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	2	5	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	2	6	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	3	1	20	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	3	2	42	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	3	3	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	3	4	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	3	5	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	3	6	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	4	1	32	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	4	2	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	4	3	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	4	4	24	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	4	5	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	4	6	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	5	1	26	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	5	2	44	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	5	3	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	5	4	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	5	6	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	6	1	21	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	6	2	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	6	3	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	6	4	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	6	5	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	6	6	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	7	1	11	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	7	2	26	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	7	3	43	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	7	4	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	7	5	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	7	6	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	8	2	15	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	8	3	33	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	8	4	48	False
development	hole	-3.0	1	rg05_theta12p495_foilpm3	8	5	48	False
development	foil_delta	-3.0	2				3891	False
development	setting	-3.0	2	rg04_theta15p195_foilpm3			1427	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	0	2	15	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	0	3	33	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	0	4	26	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	0	5	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	1	2	22	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	1	3	25	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	1	4	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	1	5	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	1	6	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	2	1	17	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	2	2	26	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	2	4	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	2	5	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	2	6	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	3	1	17	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	3	2	32	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	3	3	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	3	4	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	3	5	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	3	6	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	4	1	19	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	4	2	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	4	3	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	4	4	18	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	4	5	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	4	6	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	5	1	12	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	5	2	33	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	5	3	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	5	4	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	5	6	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	6	1	13	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	6	2	23	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	6	3	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	6	4	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	6	5	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	6	6	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	7	2	25	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	7	3	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	7	4	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	7	5	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	7	6	37	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	8	2	11	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	8	3	28	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	8	4	33	False
development	hole	-3.0	2	rg04_theta15p195_foilpm3	8	5	37	False
development	setting	-3.0	2	rg05_theta12p495_foilpm3			2464	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	0	2	42	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	0	3	53	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	0	4	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	0	5	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	1	1	13	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	1	2	53	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	1	3	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	1	4	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	1	5	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	1	6	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	2	1	34	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	2	2	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	2	4	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	2	5	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	2	6	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	3	1	53	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	3	2	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	3	3	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	3	4	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	3	5	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	3	6	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	4	1	46	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	4	2	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	4	3	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	4	4	49	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	4	5	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	4	6	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	5	1	48	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	5	2	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	5	3	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	5	4	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	5	6	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	6	1	41	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	6	2	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	6	3	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	6	4	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	6	5	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	6	6	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	7	1	17	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	7	2	53	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	7	3	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	7	4	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	7	5	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	7	6	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	8	2	36	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	8	3	55	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	8	4	56	False
development	hole	-3.0	2	rg05_theta12p495_foilpm3	8	5	55	False
development	foil_delta	-3.0	3				3446	False
development	setting	-3.0	3	rg04_theta15p195_foilpm3			823	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	0	3	12	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	0	4	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	0	5	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	1	3	12	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	1	4	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	1	5	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	1	6	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	2	2	16	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	2	4	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	2	5	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	2	6	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	3	1	9	True
development	hole	-3.0	3	rg04_theta15p195_foilpm3	3	2	16	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	3	3	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	3	4	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	3	5	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	3	6	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	4	1	12	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	4	2	21	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	4	3	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	4	4	9	True
development	hole	-3.0	3	rg04_theta15p195_foilpm3	4	5	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	4	6	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	5	1	10	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	5	2	19	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	5	3	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	5	4	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	5	6	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	6	2	8	True
development	hole	-3.0	3	rg04_theta15p195_foilpm3	6	3	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	6	4	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	6	5	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	6	6	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	7	2	8	True
development	hole	-3.0	3	rg04_theta15p195_foilpm3	7	3	12	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	7	4	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	7	5	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	7	6	24	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	8	3	14	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	8	4	21	False
development	hole	-3.0	3	rg04_theta15p195_foilpm3	8	5	24	False
development	setting	-3.0	3	rg05_theta12p495_foilpm3			2623	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	0	2	19	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	0	3	50	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	0	4	56	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	0	5	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	1	2	28	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	1	3	58	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	1	4	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	1	5	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	1	6	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	2	1	22	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	2	2	46	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	2	4	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	2	5	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	2	6	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	3	1	34	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	3	2	53	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	3	3	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	3	4	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	3	5	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	3	6	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	4	1	33	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	4	2	66	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	4	3	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	4	4	29	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	4	5	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	4	6	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	5	1	37	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	5	2	61	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	5	3	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	5	4	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	5	6	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	6	1	25	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	6	2	55	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	6	3	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	6	4	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	6	5	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	6	6	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	7	1	16	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	7	2	46	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	7	3	42	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	7	4	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	7	5	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	7	6	69	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	8	2	21	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	8	3	46	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	8	4	55	False
development	hole	-3.0	3	rg05_theta12p495_foilpm3	8	5	69	False
development	foil_delta	-3.0	4				1816	False
development	setting	-3.0	4	rg04_theta15p195_foilpm3			397	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	0	5	9	True
development	hole	-3.0	4	rg04_theta15p195_foilpm3	1	4	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	1	5	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	1	6	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	2	4	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	2	5	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	2	6	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	3	4	16	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	3	5	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	3	6	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	4	2	8	True
development	hole	-3.0	4	rg04_theta15p195_foilpm3	4	3	12	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	4	4	10	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	4	5	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	4	6	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	5	3	15	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	5	4	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	5	6	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	6	3	10	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	6	4	11	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	6	5	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	6	6	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	7	4	11	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	7	5	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	7	6	17	False
development	hole	-3.0	4	rg04_theta15p195_foilpm3	8	4	9	True
development	hole	-3.0	4	rg04_theta15p195_foilpm3	8	5	14	False
development	setting	-3.0	4	rg05_theta12p495_foilpm3			1419	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	0	3	25	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	0	4	36	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	0	5	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	1	2	19	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	1	3	24	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	1	4	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	1	5	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	1	6	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	2	1	13	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	2	2	27	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	2	4	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	2	5	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	2	6	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	3	1	21	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	3	2	37	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	3	3	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	3	4	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	3	5	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	3	6	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	4	1	24	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	4	2	30	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	4	3	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	4	4	26	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	4	5	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	4	6	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	5	1	17	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	5	2	33	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	5	3	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	5	4	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	5	6	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	6	1	10	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	6	2	20	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	6	3	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	6	4	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	6	5	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	6	6	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	7	2	13	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	7	3	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	7	4	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	7	5	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	7	6	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	8	3	18	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	8	4	38	False
development	hole	-3.0	4	rg05_theta12p495_foilpm3	8	5	38	False
development	foil_delta	0.0	0				2741	False
development	setting	0.0	0	rg01_theta12p490_foil0			1536	False
development	hole	0.0	0	rg01_theta12p490_foil0	0	2	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	0	3	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	0	4	35	False
development	hole	0.0	0	rg01_theta12p490_foil0	0	5	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	0	6	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	1	2	35	False
development	hole	0.0	0	rg01_theta12p490_foil0	1	3	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	1	4	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	1	5	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	1	6	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	2	2	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	2	4	35	False
development	hole	0.0	0	rg01_theta12p490_foil0	2	5	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	2	6	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	3	2	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	3	3	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	3	4	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	3	5	35	False
development	hole	0.0	0	rg01_theta12p490_foil0	3	6	35	False
development	hole	0.0	0	rg01_theta12p490_foil0	4	2	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	4	3	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	4	4	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	4	5	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	4	6	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	5	2	35	False
development	hole	0.0	0	rg01_theta12p490_foil0	5	3	35	False
development	hole	0.0	0	rg01_theta12p490_foil0	5	4	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	5	6	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	6	2	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	6	3	35	False
development	hole	0.0	0	rg01_theta12p490_foil0	6	4	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	6	5	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	6	6	35	False
development	hole	0.0	0	rg01_theta12p490_foil0	7	2	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	7	3	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	7	4	35	False
development	hole	0.0	0	rg01_theta12p490_foil0	7	5	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	7	6	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	8	2	35	False
development	hole	0.0	0	rg01_theta12p490_foil0	8	3	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	8	4	35	False
development	hole	0.0	0	rg01_theta12p490_foil0	8	5	36	False
development	hole	0.0	0	rg01_theta12p490_foil0	8	6	36	False
development	setting	0.0	0	rg02_theta15p195_foil0			1205	False
development	hole	0.0	0	rg02_theta15p195_foil0	0	2	19	False
development	hole	0.0	0	rg02_theta15p195_foil0	0	3	24	False
development	hole	0.0	0	rg02_theta15p195_foil0	0	4	32	False
development	hole	0.0	0	rg02_theta15p195_foil0	0	5	24	False
development	hole	0.0	0	rg02_theta15p195_foil0	0	6	13	False
development	hole	0.0	0	rg02_theta15p195_foil0	1	2	18	False
development	hole	0.0	0	rg02_theta15p195_foil0	1	3	29	False
development	hole	0.0	0	rg02_theta15p195_foil0	1	4	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	1	5	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	1	6	33	False
development	hole	0.0	0	rg02_theta15p195_foil0	2	2	21	False
development	hole	0.0	0	rg02_theta15p195_foil0	2	4	35	False
development	hole	0.0	0	rg02_theta15p195_foil0	2	5	35	False
development	hole	0.0	0	rg02_theta15p195_foil0	2	6	36	False
