pool	level	zfoil	ndel	rungroup	xscol	yscol	n	qa_low	fold0	fold1	fold2
validation	hole	0.0	1	rg02_theta15p195_foil0	8	2	11	False	3	4	4
validation	hole	0.0	1	rg02_theta15p195_foil0	8	3	24	False	8	8	8
validation	hole	0.0	1	rg02_theta15p195_foil0	8	4	30	False	10	10	10
validation	hole	0.0	1	rg02_theta15p195_foil0	8	5	30	False	10	10	10
validation	hole	0.0	1	rg02_theta15p195_foil0	8	6	30	False	10	10	10
validation	foil_delta	0.0	2				2742	False	915	913	914
validation	setting	0.0	2	rg01_theta12p490_foil0			1432	False	477	477	478
validation	hole	0.0	2	rg01_theta12p490_foil0	0	2	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	0	3	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	0	4	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	0	5	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	0	6	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	1	2	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	1	3	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	1	4	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	1	5	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	1	6	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	2	1	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	2	2	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	2	4	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	2	5	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	2	6	27	False	9	9	9
validation	hole	0.0	2	rg01_theta12p490_foil0	2	7	27	False	9	9	9
