rungroup	zfoil	delta_low	delta_high	xscol	yscol	foil	ndel	original_core	available	excluded_core	blocked	total	holdout	holdout_core	unsupported	noncore_development	geometry_excluded_development	pool	q_hole	hole_cap	capacity	hole_bound	population	quota	surplus	qa_low	hole_loss	parent_loss	actual_selected
rg03_theta12p490_foilpm8	8.0	0.0	5.0	2	5	1	3	143	143	0	False	232	47	35	0	42	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	119	False	80	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	2	6	1	3	213	213	0	False	346	70	59	0	63	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	189	False	150	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	2	7	1	3	255	255	0	False	414	83	73	0	76	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	231	False	192	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	3	2	1	3	41	41	0	False	59	12	10	0	6	0	rg03_theta12p490_foilpm8	42.5	63	41	False	open_populated	25	16	False	0	16	25
rg03_theta12p490_foilpm8	8.0	0.0	5.0	3	3	1	3	63	63	0	False	116	24	17	0	29	0	rg03_theta12p490_foilpm8	42.5	63	63	False	open_populated	24	39	False	0	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	3	4	1	3	125	125	0	False	200	40	33	0	35	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	101	False	62	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	3	5	1	3	179	179	0	False	304	61	46	0	64	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	155	False	116	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	3	6	1	3	286	286	0	False	460	92	75	0	82	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	262	False	223	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	3	7	1	3	368	368	0	False	572	115	95	0	89	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	344	False	305	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	4	2	1	3	30	30	0	False	53	11	8	0	12	0	rg03_theta12p490_foilpm8	42.5	63	30	False	open_populated	24	6	False	0	6	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	4	3	1	3	57	57	0	False	100	20	16	0	23	0	rg03_theta12p490_foilpm8	42.5	63	57	False	open_populated	25	32	False	0	32	25
rg03_theta12p490_foilpm8	8.0	0.0	5.0	4	4	1	3	26	26	0	False	46	10	7	0	10	0	rg03_theta12p490_foilpm8	42.5	63	26	False	open_populated	25	1	False	0	1	25
rg03_theta12p490_foilpm8	8.0	0.0	5.0	4	5	1	3	216	216	0	False	330	66	58	0	48	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	192	False	153	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	4	6	1	3	284	284	0	False	463	93	72	0	86	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	260	False	221	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	4	7	1	3	382	382	0	False	621	125	96	0	114	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	358	False	319	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	5	2	1	3	9	9	0	False	17	4	2	0	4	0	rg03_theta12p490_foilpm8	42.5	63	9	False	open_populated	9	0	True	0	0	9
rg03_theta12p490_foilpm8	8.0	0.0	5.0	5	3	1	3	60	60	0	False	98	20	18	0	18	0	rg03_theta12p490_foilpm8	42.5	63	60	False	open_populated	24	36	False	0	36	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	5	4	1	3	131	131	0	False	207	42	30	0	34	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	107	False	68	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	5	5	1	3	0	0	0	True	3	1	0	3	2	2	rg03_theta12p490_foilpm8	42.5	63	0	False	blocked	0	0	False	0	0	0
rg03_theta12p490_foilpm8	8.0	0.0	5.0	5	6	1	3	299	299	0	False	468	94	75	0	75	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	275	False	236	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	5	7	1	3	351	351	0	False	556	112	88	0	93	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	327	False	288	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	6	2	1	3	9	9	0	False	13	3	2	0	1	0	rg03_theta12p490_foilpm8	42.5	63	9	False	open_populated	9	0	True	0	0	9
rg03_theta12p490_foilpm8	8.0	0.0	5.0	6	3	1	3	50	50	0	False	84	17	9	0	17	0	rg03_theta12p490_foilpm8	42.5	63	50	False	open_populated	25	25	False	0	25	25
rg03_theta12p490_foilpm8	8.0	0.0	5.0	6	4	1	3	96	96	0	False	157	32	22	0	29	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	72	False	33	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	6	5	1	3	162	162	0	False	260	52	39	0	46	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	138	False	99	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	6	6	1	3	216	216	0	False	351	71	55	0	64	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	192	False	153	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	6	7	1	3	296	296	0	False	464	93	80	0	75	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	272	False	233	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	2	1	3	13	13	0	False	22	5	2	0	4	0	rg03_theta12p490_foilpm8	42.5	63	13	False	open_populated	13	0	False	0	0	13
rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	3	1	3	43	43	0	False	66	14	12	0	9	0	rg03_theta12p490_foilpm8	42.5	63	43	False	open_populated	24	19	False	0	19	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	4	1	3	66	66	0	False	108	22	17	0	20	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	42	False	3	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	5	1	3	112	112	0	False	184	37	28	0	35	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	25	87	False	49	38	25
rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	6	1	3	172	172	0	False	273	55	44	0	46	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	148	False	109	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	7	1	3	222	222	0	False	345	69	55	0	54	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	198	False	159	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	2	1	3	0	0	0	False	1	1	0	1	0	0	rg03_theta12p490_foilpm8	42.5	63	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	3	1	3	36	36	0	False	60	12	11	0	12	0	rg03_theta12p490_foilpm8	42.5	63	36	False	open_populated	25	11	False	0	11	25
rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	4	1	3	54	54	0	False	82	17	14	0	11	0	rg03_theta12p490_foilpm8	42.5	63	54	False	open_populated	24	30	False	0	30	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	5	1	3	73	73	0	False	119	24	19	0	22	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	49	False	10	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	6	1	3	118	118	0	False	182	37	31	0	27	0	rg03_theta12p490_foilpm8	42.5	63	63	True	open_populated	24	94	False	55	39	24
rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	7	1	3	0	0	0	False	3	1	0	3	2	0	rg03_theta12p490_foilpm8	42.5	63	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg03_theta12p490_foilpm8	8.0	5.0	10.0	0	3	1	4	0	0	0	False	11	3	0	11	8	0	rg03_theta12p490_foilpm8	29.0	43	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg03_theta12p490_foilpm8	8.0	5.0	10.0	0	4	1	4	24	24	0	False	36	8	6	0	4	0	rg03_theta12p490_foilpm8	29.0	43	24	False	open_populated	24	0	False	0	0	24
rg03_theta12p490_foilpm8	8.0	5.0	10.0	0	5	1	4	46	46	0	False	72	15	15	0	11	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	8	False	3	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	0	6	1	4	63	63	0	False	97	20	17	0	14	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	25	False	20	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	0	7	1	4	0	0	0	False	2	1	0	2	1	0	rg03_theta12p490_foilpm8	29.0	43	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	2	1	4	0	0	0	False	12	3	0	12	9	0	rg03_theta12p490_foilpm8	29.0	43	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	3	1	4	18	18	0	False	31	7	6	0	6	0	rg03_theta12p490_foilpm8	29.0	43	18	False	open_populated	18	0	False	0	0	18
rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	4	1	4	29	29	0	False	47	10	7	0	8	0	rg03_theta12p490_foilpm8	29.0	43	29	False	open_populated	29	0	False	0	0	29
rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	5	1	4	83	83	0	False	131	27	22	0	21	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	45	False	40	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	6	1	4	128	128	0	False	204	41	29	0	35	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	90	False	85	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	7	1	4	128	128	0	False	213	43	33	0	42	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	90	False	85	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	2	1	4	18	18	0	False	38	8	7	0	12	0	rg03_theta12p490_foilpm8	29.0	43	18	False	open_populated	18	0	False	0	0	18
rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	4	1	4	60	60	0	False	91	19	12	0	12	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	22	False	17	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	5	1	4	96	96	0	False	150	30	24	0	24	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	58	False	53	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	6	1	4	138	138	0	False	220	44	33	0	38	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	100	False	95	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	7	1	4	207	207	0	False	327	66	50	0	54	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	169	False	164	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	2	1	4	15	15	0	False	31	7	6	0	9	0	rg03_theta12p490_foilpm8	29.0	43	15	False	open_populated	15	0	False	0	0	15
rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	3	1	4	42	42	0	False	63	13	10	0	8	0	rg03_theta12p490_foilpm8	29.0	43	42	False	open_populated	38	4	False	0	4	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	4	1	4	78	78	0	False	122	25	19	0	19	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	40	False	35	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	5	1	4	136	136	0	False	213	43	32	0	34	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	98	False	93	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	6	1	4	192	192	0	False	295	59	47	0	44	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	154	False	149	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	7	1	4	265	265	0	False	403	81	69	0	57	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	39	226	False	222	4	39
rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	2	1	4	17	17	0	False	28	6	4	0	5	0	rg03_theta12p490_foilpm8	29.0	43	17	False	open_populated	17	0	False	0	0	17
rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	3	1	4	29	29	0	False	42	9	5	0	4	0	rg03_theta12p490_foilpm8	29.0	43	29	False	open_populated	29	0	False	0	0	29
rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	4	1	4	23	23	0	False	33	7	7	0	3	0	rg03_theta12p490_foilpm8	29.0	43	23	False	open_populated	23	0	False	0	0	23
rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	5	1	4	126	126	0	False	198	40	30	0	32	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	88	False	83	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	6	1	4	212	212	0	False	343	69	54	0	62	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	174	False	169	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	7	1	4	278	278	0	False	435	87	66	0	70	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	240	False	235	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	2	1	4	11	11	0	False	16	4	3	0	1	0	rg03_theta12p490_foilpm8	29.0	43	11	False	open_populated	11	0	False	0	0	11
rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	3	1	4	39	39	0	False	58	12	9	0	7	0	rg03_theta12p490_foilpm8	29.0	43	39	False	open_populated	38	1	False	0	1	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	4	1	4	76	76	0	False	106	22	15	0	8	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	38	False	33	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	5	1	4	0	0	0	True	2	1	0	2	1	1	rg03_theta12p490_foilpm8	29.0	43	0	False	blocked	0	0	False	0	0	0
rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	6	1	4	186	186	0	False	297	60	47	0	51	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	148	False	143	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	7	1	4	270	270	0	False	435	87	67	0	78	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	232	False	227	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	2	1	4	10	10	0	False	16	4	4	0	2	0	rg03_theta12p490_foilpm8	29.0	43	10	False	open_populated	10	0	False	0	0	10
rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	3	1	4	25	25	0	False	41	9	7	0	7	0	rg03_theta12p490_foilpm8	29.0	43	25	False	open_populated	25	0	False	0	0	25
rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	4	1	4	51	51	0	False	80	16	11	0	13	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	13	False	8	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	5	1	4	101	101	0	False	164	33	19	0	30	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	63	False	58	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	6	1	4	171	171	0	False	263	53	37	0	39	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	133	False	128	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	7	1	4	242	242	0	False	372	75	56	0	55	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	204	False	199	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	2	1	4	6	6	0	False	13	3	2	0	4	0	rg03_theta12p490_foilpm8	29.0	43	6	False	open_populated	6	0	True	0	0	6
rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	3	1	4	31	31	0	False	50	10	9	0	9	0	rg03_theta12p490_foilpm8	29.0	43	31	False	open_populated	31	0	False	0	0	31
rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	4	1	4	30	30	0	False	50	10	7	0	10	0	rg03_theta12p490_foilpm8	29.0	43	30	False	open_populated	30	0	False	0	0	30
rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	5	1	4	63	63	0	False	96	20	16	0	13	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	25	False	20	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	6	1	4	113	113	0	False	190	38	31	0	39	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	75	False	70	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	7	1	4	159	159	0	False	242	49	43	0	34	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	121	False	116	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	8	3	1	4	0	0	0	False	12	3	0	12	9	0	rg03_theta12p490_foilpm8	29.0	43	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg03_theta12p490_foilpm8	8.0	5.0	10.0	8	4	1	4	23	23	0	False	39	8	4	0	8	0	rg03_theta12p490_foilpm8	29.0	43	23	False	open_populated	23	0	False	0	0	23
rg03_theta12p490_foilpm8	8.0	5.0	10.0	8	5	1	4	39	39	0	False	55	11	7	0	5	0	rg03_theta12p490_foilpm8	29.0	43	39	False	open_populated	38	1	False	0	1	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	8	6	1	4	62	62	0	False	89	18	13	0	9	0	rg03_theta12p490_foilpm8	29.0	43	43	True	open_populated	38	24	False	19	5	38
rg03_theta12p490_foilpm8	8.0	5.0	10.0	8	7	1	4	0	0	0	False	3	1	0	3	2	0	rg03_theta12p490_foilpm8	29.0	43	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	0	2	0	0	8	8	0	False	14	3	1	0	3	0	rg04_theta15p195_foilpm3	15.0	22	8	False	open_populated	8	0	True	0	0	8
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	0	3	0	0	16	16	0	False	24	5	4	0	3	0	rg04_theta15p195_foilpm3	15.0	22	16	False	open_populated	16	0	False	0	0	16
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	0	4	0	0	18	18	0	False	29	6	4	0	5	0	rg04_theta15p195_foilpm3	15.0	22	18	False	open_populated	18	0	False	0	0	18
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	0	5	0	0	13	13	0	False	19	4	3	0	2	0	rg04_theta15p195_foilpm3	15.0	22	13	False	open_populated	13	0	False	0	0	13
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	0	6	0	0	0	0	0	False	1	1	0	1	0	0	rg04_theta15p195_foilpm3	15.0	22	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	1	2	0	0	0	0	0	False	9	2	0	9	7	0	rg04_theta15p195_foilpm3	15.0	22	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	1	3	0	0	19	19	0	False	31	7	3	0	5	0	rg04_theta15p195_foilpm3	15.0	22	19	False	open_populated	19	0	False	0	0	19
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	1	4	0	0	24	24	0	False	41	9	7	0	8	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	2	False	2	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	1	5	0	0	23	23	0	False	35	7	7	0	5	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	1	False	1	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	1	6	0	0	0	0	0	False	4	1	0	4	3	0	rg04_theta15p195_foilpm3	15.0	22	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	2	2	0	0	15	15	0	False	25	5	2	0	5	0	rg04_theta15p195_foilpm3	15.0	22	15	False	open_populated	15	0	False	0	0	15
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	2	3	0	0	0	0	0	True	3	1	0	3	2	2	rg04_theta15p195_foilpm3	15.0	22	0	False	blocked	0	0	False	0	0	0
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	2	4	0	0	20	20	0	False	38	8	5	0	10	0	rg04_theta15p195_foilpm3	15.0	22	20	False	open_populated	20	0	False	0	0	20
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	2	5	0	0	18	18	0	False	38	8	4	0	12	0	rg04_theta15p195_foilpm3	15.0	22	18	False	open_populated	18	0	False	0	0	18
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	2	6	0	0	17	17	0	False	33	7	5	0	9	0	rg04_theta15p195_foilpm3	15.0	22	17	False	open_populated	17	0	False	0	0	17
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	2	0	0	15	15	0	False	39	8	2	0	16	0	rg04_theta15p195_foilpm3	15.0	22	15	False	open_populated	15	0	False	0	0	15
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	3	0	0	34	34	0	False	53	11	9	0	8	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	12	False	12	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	4	0	0	34	34	0	False	69	14	11	0	21	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	12	False	12	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	5	0	0	31	31	0	False	60	12	6	0	17	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	9	False	9	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	6	0	0	36	36	0	False	70	14	5	0	20	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	14	False	14	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	2	0	0	15	15	0	False	27	6	5	0	6	0	rg04_theta15p195_foilpm3	15.0	22	15	False	open_populated	15	0	False	0	0	15
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	3	0	0	22	22	0	False	35	7	5	0	6	0	rg04_theta15p195_foilpm3	15.0	22	22	False	open_populated	22	0	False	0	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	4	0	0	9	9	0	False	16	4	3	0	3	0	rg04_theta15p195_foilpm3	15.0	22	9	False	open_populated	9	0	True	0	0	9
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	5	0	0	38	38	0	False	55	11	8	0	6	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	16	False	16	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	6	0	0	45	45	0	False	72	15	10	0	12	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	23	False	23	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	5	2	0	0	23	23	0	False	34	7	3	0	4	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	1	False	1	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	5	3	0	0	22	22	0	False	40	8	7	0	10	0	rg04_theta15p195_foilpm3	15.0	22	22	False	open_populated	22	0	False	0	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	5	4	0	0	36	36	0	False	60	12	10	0	12	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	14	False	14	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	5	5	0	0	0	0	0	True	3	1	0	3	2	2	rg04_theta15p195_foilpm3	15.0	22	0	False	blocked	0	0	False	0	0	0
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	5	6	0	0	35	35	0	False	63	13	12	0	15	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	13	False	13	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	2	0	0	7	7	0	False	13	3	2	0	3	0	rg04_theta15p195_foilpm3	15.0	22	7	False	open_populated	7	0	True	0	0	7
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	3	0	0	16	16	0	False	28	6	5	0	6	0	rg04_theta15p195_foilpm3	15.0	22	16	False	open_populated	16	0	False	0	0	16
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	4	0	0	23	23	0	False	42	9	5	0	10	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	1	False	1	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	5	0	0	41	41	0	False	62	13	5	0	8	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	19	False	19	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	6	0	0	41	41	0	False	66	14	9	0	11	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	19	False	19	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	7	2	0	0	0	0	0	False	7	2	0	7	5	0	rg04_theta15p195_foilpm3	15.0	22	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	7	3	0	0	13	13	0	False	28	6	4	0	9	0	rg04_theta15p195_foilpm3	15.0	22	13	False	open_populated	13	0	False	0	0	13
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	7	4	0	0	14	14	0	False	37	8	4	0	15	0	rg04_theta15p195_foilpm3	15.0	22	14	False	open_populated	14	0	False	0	0	14
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	7	5	0	0	31	31	0	False	57	12	8	0	14	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	9	False	9	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	7	6	0	0	31	31	0	False	48	10	9	0	7	0	rg04_theta15p195_foilpm3	15.0	22	22	True	open_populated	22	9	False	9	0	22
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	8	2	0	0	0	0	0	False	1	1	0	1	0	0	rg04_theta15p195_foilpm3	15.0	22	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	8	3	0	0	0	0	0	False	2	1	0	2	1	0	rg04_theta15p195_foilpm3	15.0	22	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	8	4	0	0	0	0	0	False	10	2	0	10	8	0	rg04_theta15p195_foilpm3	15.0	22	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	8	5	0	0	11	11	0	False	16	4	4	0	1	0	rg04_theta15p195_foilpm3	15.0	22	11	False	open_populated	11	0	False	0	0	11
rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	0	2	0	1	11	11	0	False	18	4	3	0	3	0	rg04_theta15p195_foilpm3	21.75	32	11	False	open_populated	11	0	False	0	0	11
rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	0	3	0	1	21	21	0	False	34	7	6	0	6	0	rg04_theta15p195_foilpm3	21.75	32	21	False	open_populated	21	0	False	0	0	21
rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	0	4	0	1	31	31	0	False	56	12	6	0	13	0	rg04_theta15p195_foilpm3	21.75	32	31	False	open_populated	31	0	False	0	0	31
