pool	rungroup	zfoil	delta_low	delta_high	xscol	yscol	available	fit	surplus
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	5	2	50	21	29
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	5	3	67	22	45
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	5	4	112	21	91
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	5	5	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	5	6	204	21	183
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	5	7	231	21	210
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	6	2	31	22	9
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	6	3	59	21	38
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	6	4	107	21	86
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	6	5	131	21	110
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	6	6	182	21	161
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	6	7	230	21	209
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	7	2	25	21	4
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	7	3	54	21	33
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	7	4	74	21	53
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	7	5	110	22	88
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	7	6	117	21	96
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	7	7	136	21	115
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	8	3	32	21	11
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	8	4	49	21	28
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	8	5	64	21	43
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	8	6	88	21	67
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-8.0	-5.0	8	7	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	0	3	23	21	2
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	0	4	41	21	20
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	0	5	92	21	71
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	0	6	113	21	92
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	0	7	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	1	2	22	21	1
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	1	3	43	21	22
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	1	4	103	21	82
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	1	5	150	21	129
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	1	6	175	21	154
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	1	7	228	21	207
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	2	2	43	21	22
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	2	3	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	2	4	110	20	90
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	2	5	202	21	181
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	2	6	272	21	251
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	2	7	329	21	308
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	3	2	66	21	45
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	3	3	71	21	50
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	3	4	156	21	135
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	3	5	231	21	210
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	3	6	324	20	304
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	3	7	359	21	338
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	4	2	57	20	37
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	4	3	91	21	70
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	4	4	47	21	26
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	4	5	255	21	234
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	4	6	386	20	366
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	4	7	439	21	418
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	5	2	49	21	28
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	5	3	95	21	74
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	5	4	167	21	146
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	5	5	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	5	6	332	21	311
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	5	7	390	21	369
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	6	2	42	21	21
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	6	3	79	21	58
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	6	4	149	21	128
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	6	5	199	21	178
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	6	6	304	21	283
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	6	7	377	21	356
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	7	2	21	21	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	7	3	69	20	49
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	7	4	134	20	114
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	7	5	154	21	133
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	7	6	213	20	193
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	7	7	229	20	209
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	8	2	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	8	3	44	20	24
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	8	4	86	21	65
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	8	5	102	21	81
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	8	6	157	21	136
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	-5.0	0.0	8	7	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	0	2	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	0	3	15	15	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	0	4	26	24	2
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	0	5	73	24	49
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	0	6	103	25	78
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	0	7	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	1	2	22	22	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	1	3	30	25	5
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	1	4	59	24	35
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	1	5	101	25	76
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	1	6	167	24	143
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	1	7	180	24	156
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	2	2	26	24	2
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	2	3	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	2	4	97	24	73
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	2	5	143	24	119
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	2	6	213	24	189
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	2	7	255	24	231
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	3	2	41	25	16
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	3	3	63	24	39
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	3	4	125	24	101
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	3	5	179	24	155
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	3	6	286	24	262
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	3	7	368	24	344
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	4	2	30	24	6
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	4	3	57	25	32
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	4	4	26	25	1
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	4	5	216	24	192
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	4	6	284	24	260
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	4	7	382	24	358
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	5	2	9	9	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	5	3	60	24	36
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	5	4	131	24	107
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	5	5	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	5	6	299	24	275
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	5	7	351	24	327
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	6	2	9	9	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	6	3	50	25	25
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	6	4	96	24	72
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	6	5	162	24	138
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	6	6	216	24	192
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	6	7	296	24	272
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	2	13	13	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	3	43	24	19
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	4	66	24	42
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	5	112	25	87
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	6	172	24	148
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	7	222	24	198
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	2	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	3	36	25	11
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	4	54	24	30
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	5	73	24	49
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	6	118	24	94
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	7	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	0	3	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	0	4	24	24	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	0	5	46	38	8
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	0	6	63	38	25
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	0	7	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	2	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	3	18	18	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	4	29	29	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	5	83	38	45
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	6	128	38	90
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	7	128	38	90
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	2	18	18	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	4	60	38	22
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	5	96	38	58
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	6	138	38	100
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	7	207	38	169
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	2	15	15	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	3	42	38	4
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	4	78	38	40
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	5	136	38	98
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	6	192	38	154
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	7	265	39	226
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	2	17	17	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	3	29	29	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	4	23	23	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	5	126	38	88
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	6	212	38	174
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	7	278	38	240
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	2	11	11	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	3	39	38	1
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	4	76	38	38
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	5	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	6	186	38	148
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	7	270	38	232
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	2	10	10	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	3	25	25	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	4	51	38	13
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	5	101	38	63
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	6	171	38	133
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	7	242	38	204
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	2	6	6	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	3	31	31	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	4	30	30	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	5	63	38	25
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	6	113	38	75
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	7	159	38	121
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	8	3	0	0	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	8	4	23	23	0
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	8	5	39	38	1
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	8	6	62	38	24
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	8	7	0	0	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	0	2	8	8	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	0	3	16	16	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	0	4	18	18	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	0	5	13	13	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	0	6	0	0	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	1	2	0	0	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	1	3	19	19	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	1	4	24	22	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	1	5	23	22	1
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	1	6	0	0	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	2	2	15	15	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	2	3	0	0	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	2	4	20	20	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	2	5	18	18	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	2	6	17	17	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	2	15	15	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	3	34	22	12
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	4	34	22	12
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	5	31	22	9
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	6	36	22	14
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	2	15	15	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	3	22	22	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	4	9	9	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	5	38	22	16
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	6	45	22	23
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	5	2	23	22	1
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	5	3	22	22	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	5	4	36	22	14
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	5	5	0	0	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	5	6	35	22	13
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	2	7	7	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	3	16	16	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	4	23	22	1
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	5	41	22	19
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	6	41	22	19
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	7	2	0	0	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	7	3	13	13	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	7	4	14	14	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	7	5	31	22	9
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	7	6	31	22	9
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	8	2	0	0	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	8	3	0	0	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	8	4	0	0	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	8	5	11	11	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	0	2	11	11	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	0	3	21	21	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	0	4	31	31	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	0	5	37	32	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	0	6	0	0	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	1	1	0	0	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	1	2	19	19	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	1	3	32	32	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	1	4	40	32	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	1	5	53	32	21
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	1	6	19	19	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	2	1	9	9	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	2	2	18	18	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	2	3	0	0	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	2	4	48	32	16
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	2	5	54	32	22
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	2	6	56	32	24
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	3	1	0	0	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	3	2	27	27	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	3	3	32	32	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	3	4	61	32	29
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	3	5	84	32	52
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	3	6	76	32	44
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	4	1	9	9	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	4	2	30	30	0
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	4	3	39	32	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	4	4	15	15	0
